recommendationid,appid,game,author_steamid,author_num_games_owned,author_num_reviews,author_playtime_forever,author_playtime_last_two_weeks,author_playtime_at_review,author_last_played,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
34228967,404540,"Nex Machina",76561197984123627,1496,28,98,0,98,1502689322,english,"Amazing and challenging game. Beautiful graphics, tons of replayability. Worth the money I recommend a purchase.",1502687386,1502687386,1,1,0,0.457890957593918,0,1,0,0,0,""
34224380,404540,"Nex Machina",76561198138700608,1406,48,2717,0,340,1636761623,english,"Brief: Score: 93/100. An instant classic in the twin stick bullet hell/shoot ‘em up. I recommend it to anyone looking to play a bullet hell.  Scratch that, anyone looking to play a great game should pick this up ASAP.    There are some great games in the shoot 'em up genre. And this one starts with great DNA.  I'm so happy Eugene Jarvis was involved in the development of this game. I really had settled in to being just happy with Android Assault Cactus.  But this came along and pushed the bar.  It has everything a twin stick bullet hell needs.  And the aesthetic is just wonderful.  Housemarque has really made a classic.  It saddens me that their next game, Matterfall, will not be on PC.  But they they definitely earned a preorder from me on their next game for PC.",1502664356,1503257908,1,12,2,0.576025664806366,0,0,0,0,0,""
34210138,404540,"Nex Machina",76561198146307082,0,5,785,0,535,1533674871,tchinese," 一款遊戲性和特效都上等的彈幕遊戲， 但我是鍵盤滑鼠玩，在滑鼠控制人物方向的準確度可能沒有這麼精準，已有手把的人應該會很得心應手 ，希望以後關卡可以再出多一點。 thanks",1502617594,1502617594,1,0,0,0.0,0,1,0,0,0,""
34204165,404540,"Nex Machina",76561198019728084,0,6,12904,0,6460,1616405662,english,"This game is great.There is the arcade mode where you just finish the game on diffrent difficulties. There is also the online mode where you try to beat diffrent levels diffrent ways and you are ranked against other people.Its all about getting that perfect run from having a fast time to getting the perfect human chain and picking up all the score multiplyers.Its definatly worth buying.",1502589629,1502589629,1,6,0,0.545113801956177,0,1,0,0,0,""
34196479,404540,"Nex Machina",76561197977153196,0,31,100,0,100,1500008564,english,"Really excellent Twin Stick shooter.  Not only does the game feel good and look good, but it also has some really interesting enemy mechanics (I suspect a lot of this stems from Eugene Jarvis' input into the game), and some really well-done level design (which is somewhat rare for the genre).  Each level isn't just about reflexes, but also planning, as you have to prioritize which enemies to defeat first and figure out how to save all the humans.",1502560263,1502560263,1,2,0,0.508928596973419,0,1,0,0,0,""
34147969,404540,"Nex Machina",76561198141846538,0,5,275,0,67,1515241918,schinese,"怎一个爽字了得",1502376010,1502376010,1,0,0,0.0,0,1,0,0,0,""
34098416,404540,"Nex Machina",76561198003559374,322,52,193,0,187,1577338776,schinese,"不错，就是剧情太短了，又不想高难度被虐",1502180437,1502180437,1,0,0,0.0,0,1,0,0,0,""
34090205,404540,"Nex Machina",76561198012602993,0,2,5607,0,1169,1679913498,english,"Do you remember when games were exciting? When you stood in a dark room with only the glow of the machines? Crowds of people gathered and watched as you entered that weird state when it was like the game had slowed down and you were in the zone? When you left the arcade you were dripping with sweat and your senses were tingling with adrenaline ? Well this a return to these times and it's fantastic!",1502142014,1502142014,1,12,1,0.605296790599823,0,1,0,0,0,""
65864039,42700,"Call of Duty: Black Ops",76561198352776328,205,8,1254,0,815,1676833399,english,"all you need to know is that THERE IS ZOMBIES",1585236071,1585236071,1,0,0,0.0,0,0,0,0,0,""
65863989,42700,"Call of Duty: Black Ops",76561198258496395,28,1,3116,344,1295,1698343212,finnish,"helevetin hyviä mustikoita",1585236014,1585236014,1,0,0,0.0,0,0,0,0,0,""
65862414,42700,"Call of Duty: Black Ops",76561198017590051,124,5,862,0,687,1601763157,french,"Un chef-d'oeuvre",1585234473,1585234473,1,0,0,0.0,0,0,0,0,0,""
65858019,42700,"Call of Duty: Black Ops",76561198178850534,354,14,278,0,163,1676120015,english,"zombie is enough for me to fall in love with this game",1585230144,1585230144,1,0,0,0.0,0,0,0,0,0,""
65851980,42700,"Call of Duty: Black Ops",76561198352537127,0,9,543,0,347,1676280493,english,cool,1585223829,1585223829,1,0,0,0.0,0,0,0,0,0,""
65842119,42700,"Call of Duty: Black Ops",76561198039435437,0,1,7179,0,7179,1545378102,english,ZOMBIES.,1585211977,1585211977,1,0,0,0.0,0,0,0,0,0,""
65841796,42700,"Call of Duty: Black Ops",76561198124214740,46,2,350,0,349,1590175224,english,"Best game of the franchise. ",1585211545,1585211545,1,0,0,0.0,0,0,1,0,0,""
65829560,42700,"Call of Duty: Black Ops",76561199013511987,0,1,7538,196,463,1698785159,english,"Best CoD game of all time along with CoD WaW and BO2",1585193713,1585193713,1,0,0,0.0,0,1,0,0,0,""
65825100,42700,"Call of Duty: Black Ops",76561198317854911,49,4,4655,0,1289,1678249413,english,"masterpiece ",1585188045,1585188045,1,0,0,0.0,0,0,0,0,0,""
65823330,42700,"Call of Duty: Black Ops",76561198280084094,77,16,2421,0,1389,1689553091,english,"good game fucking buy it pussy",1585185762,1585185762,1,1,0,0.5,0,1,0,0,0,""
65820685,42700,"Call of Duty: Black Ops",76561198065897466,187,8,5174,0,4262,1695783215,english,"it good",1585182299,1585182299,1,0,0,0.0,0,1,0,0,0,""
65820166,42700,"Call of Duty: Black Ops",76561198288955962,77,10,1131,0,1061,1678770429,english,"By far one of the best Call of Duty games today. Cod Black Ops was the game I grew up playing and the game I will go back to for memories yet to come. While the Multiplayer today is pretty cancer, I still love hopping on some Zombies whenever I get bored.",1585181629,1585181629,1,0,0,0.0,0,1,0,0,0,""
65819755,42700,"Call of Duty: Black Ops",76561199007006447,75,17,10983,0,3158,1683859444,brazilian,"otimo jogo",1585181108,1585181108,1,0,0,0.0,0,1,0,0,0,""
65818317,42700,"Call of Duty: Black Ops",76561198142022993,109,8,4084,0,2237,1694799474,english,"Good but costs a lot",1585179133,1585179133,1,0,0,0.0,0,1,0,0,0,""
65810723,42700,"Call of Duty: Black Ops",76561199015273926,70,3,2642,0,339,1641264922,english,"VERY FUN",1585169997,1585169997,1,0,0,0.0,0,1,0,0,0,""
65809831,42700,"Call of Duty: Black Ops",76561198154417263,351,132,2768,0,1294,1692842050,english,"Zombies makes the glitchy mouse problems worth it",1585169024,1585169024,1,0,0,0.0,0,0,0,0,0,""
65809173,42700,"Call of Duty: Black Ops",76561198409816243,131,11,367,0,211,1629748878,german,"bestes cod mit einer geilen story",1585168342,1585168342,1,1,0,0.0,1,1,0,0,0,""
65809024,42700,"Call of Duty: Black Ops",76561198275114738,0,1,6558,0,2460,1651978055,english,"the game is good except for an audio glitch but it is easy to fix... but i dont think the game is worth 40 dollars as much as i love it the game shouldnt be 40 dollars treyarch ",1585168200,1585168200,1,0,0,0.0,0,1,0,0,0,""
65802832,42700,"Call of Duty: Black Ops",76561198281984690,176,31,1104,0,800,1588531269,english,"You can buy bo3 and get most dlc for bo1 and a bo3 map along with full custom support for a bit more then price of this game with no dlc. It's not a bad game just not worth buying on steam at all. This is from the perspective of a zombies player though, so if you like the story mode I guess it's worth it.",1585161676,1585162915,0,0,1,0.426678657531738,0,0,0,0,0,""
65794489,42700,"Call of Duty: Black Ops",76561198862513367,28,11,1648,0,200,1646164482,finnish,"hhyve on",1585153859,1585153859,1,0,0,0.0,0,0,0,0,0,""
65793586,42700,"Call of Duty: Black Ops",76561198386178934,28,7,2105,0,809,1683990325,english,"its good",1585152997,1585152997,1,0,0,0.0,0,0,0,0,0,""
65785323,42700,"Call of Duty: Black Ops",76561198065536469,96,3,5615,0,4054,1687286741,english,"Best shooter",1585145256,1585145256,1,0,0,0.0,0,0,0,0,0,""
65783799,42700,"Call of Duty: Black Ops",76561198419139895,0,11,8519,0,1258,1647644966,spanish,si,1585143677,1585143677,1,0,0,0.0,0,0,0,0,0,""
65783172,42700,"Call of Duty: Black Ops",76561198963659047,0,1,12,0,12,1584992686,english,"ييضثيضص",1585143043,1585143043,0,0,0,0.0,0,0,0,0,0,""
65778943,42700,"Call of Duty: Black Ops",76561198117864582,0,2,2571,0,2453,1671652856,polish,"Spoko Gierka",1585138526,1585138526,1,0,0,0.0,0,0,0,0,0,""
65778772,42700,"Call of Duty: Black Ops",76561198169975955,0,15,3963,0,390,1672371194,english,"For a 10 YEARS OLD game It look badass The campaign is f@#?ing! amazing I never got into multiplayer so ill let you guys decide on that And that zombies MM MM MM DAMN ZOMBIES IS BEAUTIFUL",1585138337,1585138337,1,60,5,0.754384338855743,0,0,0,0,0,""
65773524,42700,"Call of Duty: Black Ops",76561198449099752,105,2,665,0,181,1662396651,polish,"Perfect game for chillout.",1585132325,1585132325,1,0,0,0.0,0,0,0,0,0,""
65770326,42700,"Call of Duty: Black Ops",76561198197689928,65,3,982,0,720,1689334626,english,"sick game",1585128402,1585128402,1,0,0,0.0,0,0,0,0,0,""
65765926,42700,"Call of Duty: Black Ops",76561198415813378,223,78,2806,0,1685,1611399240,english,legendary,1585122564,1585122564,1,0,0,0.0,0,0,0,0,0,""
65755745,42700,"Call of Duty: Black Ops",76561198839288920,104,11,657,0,571,1598571349,english,"very swag i like ",1585107510,1585107510,1,0,0,0.0,0,0,0,0,0,""
65755016,42700,"Call of Duty: Black Ops",76561198350092076,0,15,584,0,584,1578168737,english,"Dead game",1585106649,1585106649,0,0,0,0.474137902259827,0,0,0,0,0,""
65749817,42700,"Call of Duty: Black Ops",76561198139015908,0,33,384,0,187,1596999184,english,"Fun with a classic full of memories",1585100396,1585100396,1,0,0,0.0,0,1,0,0,0,""
